date,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,World_Price_VND,Domestic_Premium
2025-07-27,26110.0,4.92,5.32,0.40000000000000036,97.6500015258789,4.5,3334.0,104952724.68100001,
2025-07-28,26120.0,4.92,5.32,0.40000000000000036,98.66000366210938,4.5,3309.10009765625,104208783.83514942,
2025-07-29,26165.0,4.92,5.32,0.40000000000000036,98.91000366210938,4.5,3323.39990234375,104839415.81900233,16160584.18099767
2025-07-30,26195.0,4.92,5.32,0.40000000000000036,99.94000244140625,4.5,3295.800048828125,104087962.90973994,17112037.09026006
2025-07-31,26200.0,4.92,5.32,0.40000000000000036,100.02999877929688,4.5,3293.199951171875,104025698.85361573,17174301.14638427
2025-08-01,26197.0,4.92,5.32,0.40000000000000036,98.69000244140625,4.5,3347.699951171875,105735138.02527735,
2025-08-02,26197.0,4.92,5.32,0.40000000000000036,98.69000244140625,4.5,3347.699951171875,105735138.02527735,17764861.974722654
2025-08-03,26197.0,4.92,5.32,0.40000000000000036,98.69000244140625,4.5,3347.699951171875,105735138.02527735,
2025-08-04,26190.0,4.92,5.32,0.40000000000000036,98.77999877929688,4.5,3374.39990234375,106549961.89480884,16750038.105191156
2025-08-05,26174.0,4.92,5.32,0.40000000000000036,98.77999877929688,4.5,3381.89990234375,106721543.49418268,17078456.505817324
2025-08-06,26225.0,4.92,5.32,0.40000000000000036,98.18000030517578,4.5,3380.0,106869418.825,16930581.174999997
2025-08-07,26200.0,4.92,5.32,0.40000000000000036,98.4000015258789,4.5,3400.300048828125,107408779.95138429,16691220.048615709
2025-08-08,26190.0,4.92,5.32,0.40000000000000036,98.18000030517578,4.5,3439.10009765625,108592933.54744117,15407066.45255883
2025-08-09,26190.0,4.92,5.32,0.40000000000000036,98.18000030517578,4.5,3439.10009765625,108592933.54744117,
2025-08-10,26190.0,4.92,5.32,0.40000000000000036,98.18000030517578,4.5,3439.10009765625,108592933.54744117,
2025-08-11,26200.0,4.92,5.32,0.40000000000000036,98.5199966430664,4.5,3353.10009765625,105917826.47776857,17982173.52223143
2025-08-12,26231.0,4.92,5.32,0.40000000000000036,98.0999984741211,4.5,3348.89990234375,105910316.21841654,17989683.78158346
2025-08-13,26245.0,4.92,5.32,0.40000000000000036,97.83999633789062,4.5,3358.699951171875,106276938.5654416,17623061.434558406
2025-08-14,26265.0,4.92,5.32,0.40000000000000036,98.25,4.5,3335.199951171875,105613766.5619892,19086233.438010797
2025-08-15,26230.0,4.92,5.32,0.40000000000000036,97.8499984741211,4.5,3336.0,105498329.532,19001670.467999995
2025-08-16,26230.0,4.92,5.32,0.40000000000000036,97.8499984741211,4.5,3336.0,105498329.532,
2025-08-17,26230.0,4.92,5.32,0.40000000000000036,97.8499984741211,4.5,3336.0,105498329.532,
2025-08-18,26240.0,4.92,5.32,0.40000000000000036,98.16999816894531,4.5,3331.699951171875,105402512.57046095,19297487.429539055
2025-08-19,26275.0,4.92,5.32,0.40000000000000036,98.2699966430664,4.5,3313.39990234375,104963385.561651,
2025-08-20,26290.0,4.92,5.32,0.40000000000000036,98.22000122070312,4.5,3343.39990234375,105974203.72553492,18825796.274465084
2025-08-21,26370.0,4.92,5.32,0.40000000000000036,98.62000274658203,4.5,3336.89990234375,106090026.89466578,19309973.105334222
2025-08-22,26405.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3374.39990234375,107424656.12189491,17975343.87810509
2025-08-23,26405.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3374.39990234375,107424656.12189491,19175343.87810509
2025-08-24,26405.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3374.39990234375,107424656.12189491,
2025-08-25,26300.0,4.92,5.32,0.40000000000000036,98.43000030517578,4.5,3373.800048828125,106978459.35927124,19921540.640728757
2025-08-26,26300.0,4.92,5.32,0.40000000000000036,98.2300033569336,4.5,3388.60009765625,107447748.1135425,20252251.886457503
2025-08-27,26340.0,4.92,5.32,0.40000000000000036,98.2300033569336,4.5,3404.60009765625,108119275.87785207,19880724.122147933
2025-08-28,26374.0,4.92,5.32,0.40000000000000036,97.80999755859375,4.5,3431.800048828125,109123736.5492076,18876263.450792402
2025-08-29,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3473.699951171875,110397428.88399659,18502571.11600341
2025-08-30,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3473.699951171875,110397428.88399659,20202571.11600341
2025-08-31,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3473.699951171875,110397428.88399659,
2025-09-01,26340.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3473.699951171875,110313667.55707398,
2025-09-02,26340.0,4.92,5.32,0.40000000000000036,98.4000015258789,4.5,3549.39990234375,112717657.35614796,
2025-09-03,26340.0,4.92,5.32,0.40000000000000036,98.13999938964844,4.5,3593.199951171875,114108607.66657399,19291392.333426014
2025-09-04,26365.0,4.92,5.32,0.40000000000000036,98.3499984741211,4.5,3565.800048828125,113345951.54314777,20554048.456852227
2025-09-05,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3613.199951171875,114830869.17699659,19569130.82300341
2025-09-06,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3613.199951171875,114830869.17699659,20569130.82300341
2025-09-07,26360.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3613.199951171875,114830869.17699659,
2025-09-08,26375.0,4.92,5.32,0.40000000000000036,97.44999694824219,4.5,3638.10009765625,115688013.21974793,19411986.78025207
2025-09-09,26385.0,4.92,5.32,0.40000000000000036,97.79000091552734,4.5,3643.300048828125,115897292.01160017,19902707.988399833
2025-09-10,26360.0,4.92,5.32,0.40000000000000036,97.77999877929688,4.5,3643.60009765625,115797014.22600685,19502985.77399315
2025-09-11,26370.0,4.92,5.32,0.40000000000000036,97.54000091552734,4.5,3636.89990234375,115627924.04466578,19672075.955334216
2025-09-12,26375.0,4.92,5.32,0.40000000000000036,97.55000305175781,4.5,3649.39990234375,116047335.92087708,16752664.079122916
2025-09-13,26375.0,4.92,5.32,0.40000000000000036,97.55000305175781,4.5,3649.39990234375,116047335.92087708,15052664.079122916
2025-09-14,26375.0,4.92,5.32,0.40000000000000036,97.55000305175781,4.5,3649.39990234375,116047335.92087708,
2025-09-15,26355.0,4.92,5.32,0.40000000000000036,97.30000305175781,4.5,3682.199951171875,117001556.40114094,14098443.598859057
2025-09-16,26355.0,4.92,5.32,0.40000000000000036,96.62999725341797,4.5,3688.89990234375,117214446.71815687,14785553.281843126
2025-09-17,26381.0,4.92,5.32,0.40000000000000036,96.87000274658203,4.5,3681.800048828125,117104262.55980968,
2025-09-18,26340.0,4.92,5.32,0.40000000000000036,97.3499984741211,4.5,3643.699951171875,115712327.12707399,16287672.872926012
2025-09-19,26355.0,4.92,5.32,0.40000000000000036,97.63999938964844,4.5,3671.5,116661566.46112502,15338433.538874984
2025-09-20,26355.0,4.92,5.32,0.40000000000000036,97.63999938964844,4.5,3671.5,116661566.46112502,16338433.538874984
2025-09-21,26355.0,4.92,5.32,0.40000000000000036,97.63999938964844,4.5,3671.5,116661566.46112502,
2025-09-22,26355.0,4.92,5.32,0.40000000000000036,97.33000183105469,4.5,3740.699951171875,118860388.38751595,14439611.612484053
2025-09-23,26395.0,4.92,5.32,0.40000000000000036,97.26000213623047,4.5,3780.60009765625,120310535.00177772,14289464.998222277
2025-09-24,26395.0,4.92,5.32,0.40000000000000036,97.87000274658203,4.5,3732.10009765625,118767113.11190271,16032886.888097286
2025-09-25,26395.0,4.92,5.32,0.40000000000000036,98.55000305175781,4.5,3736.89990234375,118919857.9288473,15580142.071152702
2025-09-26,26380.0,4.92,5.32,0.40000000000000036,98.1500015258789,4.5,3775.300048828125,120073595.49208082,
2025-09-27,26380.0,4.92,5.32,0.40000000000000036,98.1500015258789,4.5,3775.300048828125,120073595.49208082,14926404.507919177
2025-09-28,26380.0,4.92,5.32,0.40000000000000036,98.1500015258789,4.5,3775.300048828125,120073595.49208082,
2025-09-29,26385.0,4.92,5.32,0.40000000000000036,97.91000366210938,4.5,3820.89990234375,121546934.3161747,13953065.6838253
2025-09-30,26414.0,4.92,5.32,0.40000000000000036,97.7699966430664,4.5,3840.800048828125,122314268.5302624,14985731.469737604
2025-10-01,26425.0,4.92,5.32,0.40000000000000036,97.70999908447266,4.5,3867.5,123215847.58437501,14784152.415624991
2025-10-02,26405.0,4.92,5.32,0.40000000000000036,97.8499984741211,4.5,3839.699951171875,122237570.76907246,15762429.230927542
2025-10-03,26393.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3880.800048828125,123489853.47610612,14310146.523893878
2025-10-04,26393.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3880.800048828125,123489853.47610612,15110146.523893878
2025-10-05,26393.0,4.92,5.32,0.40000000000000036,97.72000122070312,4.5,3880.800048828125,123489853.47610612,
2025-10-06,26375.0,4.92,5.32,0.40000000000000036,98.11000061035156,4.5,3948.5,125558425.53437501,13541574.465624988
2025-10-07,26340.0,4.92,5.32,0.40000000000000036,98.58000183105469,4.5,3976.60009765625,126284177.48985206,14315822.510147944
2025-10-08,26340.0,4.92,5.32,0.40000000000000036,98.8499984741211,4.5,4043.300048828125,128402355.89992604,12997644.100073963
2025-10-09,26335.0,4.92,5.32,0.40000000000000036,99.54000091552734,4.5,3946.300048828125,125298154.97965668,17201845.02034332
2025-10-10,26346.0,4.92,5.32,0.40000000000000036,98.9800033569336,4.5,3975.89990234375,126290702.77495153,15609297.225048468
2025-10-11,26346.0,4.92,5.32,0.40000000000000036,98.9800033569336,4.5,3975.89990234375,126290702.77495153,16509297.225048468
2025-10-12,26346.0,4.92,5.32,0.40000000000000036,98.9800033569336,4.5,3975.89990234375,126290702.77495153,
2025-10-13,26310.0,4.92,5.32,0.40000000000000036,99.2699966430664,4.5,4108.60009765625,130327471.85061988,13272528.149380118
2025-10-14,26325.0,4.92,5.32,0.40000000000000036,99.05000305175781,4.5,4138.7001953125,131357113.91684693,15042886.083153069
2025-10-15,26343.0,4.92,5.32,0.40000000000000036,98.79000091552734,4.5,4176.89990234375,132660170.17174974,14639829.82825026
2025-10-16,26315.0,4.92,5.32,0.40000000000000036,98.38999938964844,4.5,4280.2001953125,135796540.86256716,12803459.137432843
2025-10-17,26310.0,4.92,5.32,0.40000000000000036,98.43000030517578,4.5,4189.89990234375,132906354.62213014,19293645.37786986
2025-10-18,26310.0,4.92,5.32,0.40000000000000036,98.43000030517578,4.5,4189.89990234375,132906354.62213014,18093645.37786986
2025-10-19,26310.0,4.92,5.32,0.40000000000000036,98.43000030517578,4.5,4189.89990234375,132906354.62213014,
2025-10-20,26337.0,4.92,5.32,0.40000000000000036,98.58999633789062,4.5,4336.39990234375,137694590.94152117,13305409.058478832
2025-10-21,26330.0,4.92,5.32,0.40000000000000036,98.93000030517578,4.5,4087.699951171875,129763072.29661268,24836927.70338732
2025-10-22,26333.0,4.92,5.32,0.40000000000000036,98.9000015258789,4.5,4044.39990234375,128403150.83595213,20096849.164047867
2025-10-23,26345.0,4.92,5.32,0.40000000000000036,98.94000244140625,4.5,4125.5,131037634.58087501,18462365.41912499
2025-10-24,26312.0,4.92,5.32,0.40000000000000036,98.94999694824219,4.5,4118.39990234375,130648258.73756465,19151741.262435347
2025-10-25,26312.0,4.92,5.32,0.40000000000000036,98.94999694824219,4.5,4118.39990234375,130648258.73756465,18551741.262435347
2025-10-26,26312.0,4.92,5.32,0.40000000000000036,98.94999694824219,4.5,4118.39990234375,130648258.73756465,
2025-10-27,26280.0,4.92,5.32,0.40000000000000036,98.77999877929688,4.5,4001.89990234375,126798125.42161232,22101874.578387678
2025-10-28,26280.0,4.92,5.32,0.40000000000000036,98.69000244140625,4.5,3966.199951171875,125666990.96130617,21533009.03869383
2025-10-29,26308.0,4.92,5.32,0.40000000000000036,99.22000122070312,4.5,3983.699951171875,126355951.93599781,20544048.064002186
2025-10-30,26335.0,4.92,5.32,0.40000000000000036,99.52999877929688,4.5,4001.300048828125,127044448.58090669,19555551.41909331
2025-10-31,26315.0,4.92,5.32,0.40000000000000036,99.80000305175781,4.5,3982.199951171875,126341982.55129573,
2025-11-01,26315.0,4.92,5.32,0.40000000000000036,99.80000305175781,4.5,3982.199951171875,126341982.55129573,
2025-11-02,26315.0,4.92,5.32,0.40000000000000036,99.80000305175781,4.5,3982.199951171875,126341982.55129573,
2025-11-03,26310.0,4.92,5.32,0.40000000000000036,99.87000274658203,4.5,4000.300048828125,126892123.74430995,
2025-11-04,26309.0,4.92,5.32,0.40000000000000036,100.22000122070312,4.5,3947.699951171875,125218854.83324395,22981145.16675605
2025-11-05,26295.0,4.92,5.32,0.40000000000000036,100.19999694824219,4.5,3980.300048828125,126185727.9830019,20814272.016998097
2025-11-06,26300.0,4.92,5.32,0.40000000000000036,99.7300033569336,4.5,3979.89990234375,126197034.14395753,21602965.856042475
2025-11-07,26285.0,4.92,5.32,0.40000000000000036,99.5999984741211,4.5,3999.39990234375,126743023.59907362,
2025-11-08,26285.0,4.92,5.32,0.40000000000000036,99.5999984741211,4.5,3999.39990234375,126743023.59907362,
2025-11-09,26285.0,4.92,5.32,0.40000000000000036,99.5999984741211,4.5,3999.39990234375,126743023.59907362,
2025-11-10,26280.0,4.92,5.32,0.40000000000000036,99.62000274658203,4.5,4111.7998046875,130280246.89922462,19319753.100775376
2025-11-11,26270.0,4.92,5.32,0.40000000000000036,99.45999908447266,4.5,4106.7998046875,130072310.8573794,21927689.142620593
2025-11-12,26280.0,4.92,5.32,0.40000000000000036,99.4800033569336,4.5,4204.39990234375,133214233.02661231,18285766.97338769
2025-11-13,26280.0,4.92,5.32,0.40000000000000036,99.18000030517578,4.5,4186.89990234375,132659754.59161232,20640245.408387676
2025-11-14,26320.0,4.92,5.32,0.40000000000000036,99.2699966430664,4.5,4087.60009765625,129710620.31969728,23389379.680302724
2025-11-15,26320.0,4.92,5.32,0.40000000000000036,99.2699966430664,4.5,4087.60009765625,129710620.31969728,21289379.680302724
2025-11-16,26320.0,4.92,5.32,0.40000000000000036,99.2699966430664,4.5,4087.60009765625,129710620.31969728,
2025-11-17,26325.0,4.92,5.32,0.40000000000000036,99.58999633789062,4.5,4068.300048828125,129122702.235618,21377297.764382005
2025-11-18,26335.0,4.92,5.32,0.40000000000000036,99.55000305175781,4.5,4061.300048828125,128949496.14590669,20850503.854093313
2025-11-19,26378.0,4.92,5.32,0.40000000000000036,100.2300033569336,4.5,4077.699951171875,129681606.04102693,21018393.958973065
2025-11-20,26376.0,4.92,5.32,0.40000000000000036,100.16000366210938,4.5,4056.5,128997610.2786,22002389.721399993
2025-11-21,26366.0,4.92,5.32,0.40000000000000036,100.18000030517578,4.5,4076.699951171875,129590822.52577338,20209177.474226624
2025-11-22,26366.0,4.92,5.32,0.40000000000000036,100.18000030517578,4.5,4076.699951171875,129590822.52577338,20809177.474226624
2025-11-23,26366.0,4.92,5.32,0.40000000000000036,100.18000030517578,4.5,4076.699951171875,129590822.52577338,
2025-11-24,26349.0,4.92,5.32,0.40000000000000036,100.13999938964844,4.5,4091.89990234375,129990133.34070331,
2025-11-25,26350.0,4.92,5.32,0.40000000000000036,99.66000366210938,4.5,4139.2001953125,131497743.9528589,20902256.047141105
2025-11-26,26343.0,4.92,5.32,0.40000000000000036,99.5999984741211,4.5,4165.2001953125,132288582.35255055,20611417.64744945
2025-11-27,26350.0,4.92,5.32,0.40000000000000036,99.5999984741211,4.5,4165.2001953125,132323734.7678589,
2025-11-28,26372.0,4.92,5.32,0.40000000000000036,99.45999908447266,4.5,4218.2998046875,134122537.2029006,20077462.797099397
2025-11-29,26372.0,4.92,5.32,0.40000000000000036,99.45999908447266,4.5,4218.2998046875,134122537.2029006,20777462.797099397
2025-11-30,26372.0,4.92,5.32,0.40000000000000036,99.45999908447266,4.5,4218.2998046875,134122537.2029006,
2025-12-01,26330.0,4.92,5.32,0.40000000000000036,99.41000366210938,4.5,4239.2998046875,134575573.9447007,20624426.055299312
2025-12-02,26340.0,4.92,5.32,0.40000000000000036,99.36000061035156,4.5,4186.60009765625,132953109.89985207,21646890.100147933
2025-12-03,26340.0,4.92,5.32,0.40000000000000036,98.8499984741211,4.5,4199.2998046875,133356412.2227959,21443587.777204096
2025-12-04,26345.0,4.92,5.32,0.40000000000000036,98.98999786376953,4.5,4211.7998046875,133778762.26746851,20721237.732531488
2025-12-05,26340.0,4.92,5.32,0.40000000000000036,98.98999786376953,4.5,4212.89990234375,133788308.08964796,20411691.910352036
2025-12-06,26340.0,4.92,5.32,0.40000000000000036,98.98999786376953,4.5,4212.89990234375,133788308.08964796,20411691.910352036
2025-12-07,26340.0,4.92,5.32,0.40000000000000036,98.98999786376953,4.5,4212.89990234375,133788308.08964796,
2025-12-08,26320.0,4.92,5.32,0.40000000000000036,99.08999633789062,4.5,4187.2001953125,132871201.13539454,21628798.864605457
2025-12-09,26320.0,4.92,5.32,0.40000000000000036,99.22000122070312,4.5,4206.7001953125,133489988.94139454,20710011.058605462
2025-12-10,26340.0,4.92,5.32,0.40000000000000036,98.79000091552734,4.5,4196.39990234375,133264320.54314797,21435679.456852034
2025-12-11,26355.0,4.92,5.32,0.40000000000000036,98.3499984741211,4.5,4285.5,136171358.591625,18928641.408374995
2025-12-12,26300.0,4.92,5.32,0.40000000000000036,98.4000015258789,4.5,4300.10009765625,136350132.4560425,19249867.5439575
2025-12-13,26300.0,4.92,5.32,0.40000000000000036,98.4000015258789,4.5,4300.10009765625,136350132.4560425,19249867.5439575
2025-12-14,26300.0,4.92,5.32,0.40000000000000036,98.4000015258789,4.5,4300.10009765625,136350132.4560425,
2025-12-15,26303.0,4.92,5.32,0.40000000000000036,98.1500015258789,4.5,4306.7001953125,136574989.3988564,19725010.6011436
2025-12-16,26290.0,4.92,5.32,0.40000000000000036,98.1500015258789,4.5,4304.5,136437749.97325,19762250.02675
2025-12-17,26310.0,4.92,5.32,0.40000000000000036,98.37000274658203,4.5,4347.5,137905532.39625,18294467.60374999
2025-12-18,26300.0,4.92,5.32,0.40000000000000036,98.43000030517578,4.5,4339.5,137599448.00250003,18800551.997499973
2025-12-19,26285.0,4.92,5.32,0.40000000000000036,98.5999984741211,4.5,4361.39990234375,138214988.30957362,
2025-12-20,26285.0,4.92,5.32,0.40000000000000036,98.5999984741211,4.5,4361.39990234375,138214988.30957362,18385011.69042638
2025-12-21,26285.0,4.92,5.32,0.40000000000000036,98.5999984741211,4.5,4361.39990234375,138214988.30957362,
2025-12-22,26265.0,4.92,5.32,0.40000000000000036,98.29000091552734,4.5,4444.60009765625,140744472.30977163,16355527.690228373
2025-12-23,26300.0,4.92,5.32,0.40000000000000036,97.94000244140625,4.5,4482.7998046875,142143283.47291505,16856716.527084947
2025-12-24,26326.0,4.92,5.32,0.40000000000000036,97.9800033569336,4.5,4480.60009765625,142213986.7767437,17586013.22325629
2025-12-25,26326.0,4.92,5.32,0.40000000000000036,97.9800033569336,4.5,4480.60009765625,142213986.7767437,16586013.22325629
2025-12-26,26277.0,4.92,5.32,0.40000000000000036,98.0199966430664,4.5,4529.10009765625,143485808.9917895,15714191.00821051
2025-12-27,26277.0,4.92,5.32,0.40000000000000036,98.0199966430664,4.5,4529.10009765625,143485808.9917895,16214191.00821051
2025-12-28,26277.0,4.92,5.32,0.40000000000000036,98.0199966430664,4.5,4529.10009765625,143485808.9917895,
2025-12-29,26255.0,4.92,5.32,0.40000000000000036,98.04000091552734,4.5,4325.10009765625,136908192.26906922,22791807.730930775
2025-12-30,26245.0,4.92,5.32,0.40000000000000036,98.23999786376953,4.5,4370.10009765625,138279949.49099183,15920050.50900817
2025-12-31,26225.0,4.92,5.32,0.40000000000000036,98.27999877929688,4.5,4325.60009765625,136767564.64671203,17632435.353287965
2026-01-01,26225.0,4.92,5.32,0.40000000000000036,98.27999877929688,4.5,4325.60009765625,136767564.64671203,
2026-01-02,26295.0,4.92,5.32,0.40000000000000036,98.41999816894531,4.5,4314.39990234375,136777550.89024624,
2026-01-03,26295.0,4.92,5.32,0.40000000000000036,98.41999816894531,4.5,4314.39990234375,136777550.89024624,
2026-01-04,26295.0,4.92,5.32,0.40000000000000036,98.41999816894531,4.5,4314.39990234375,136777550.89024624,
2026-01-05,26295.0,4.92,5.32,0.40000000000000036,98.2699966430664,4.5,4436.89990234375,140661115.31712124,15538884.682878762
2026-01-06,26269.0,4.92,5.32,0.40000000000000036,98.58000183105469,4.5,4482.2001953125,141956747.79745513,15443252.202544868
2026-01-07,26274.0,4.92,5.32,0.40000000000000036,98.68000030517578,4.5,4449.2998046875,140941573.7843675,17658426.2156325
2026-01-08,26271.0,4.92,5.32,0.40000000000000036,98.93000030517578,4.5,4449.7001953125,140938162.7144111,17161837.28558889
2026-01-09,26230.0,4.92,5.32,0.40000000000000036,99.12999725341797,4.5,4490.2998046875,142002136.83824855,15197863.16175145
2026-01-10,26230.0,4.92,5.32,0.40000000000000036,99.12999725341797,4.5,4490.2998046875,142002136.83824855,16297863.16175145
2026-01-11,26230.0,4.92,5.32,0.40000000000000036,99.12999725341797,4.5,4490.2998046875,142002136.83824855,
2026-01-12,26225.0,4.92,5.32,0.40000000000000036,98.86000061035156,4.5,4604.2998046875,145579539.71095094,16420460.28904906
2026-01-13,26270.0,4.92,5.32,0.40000000000000036,99.12999725341797,4.5,4589.2001953125,145351101.29062063,
2026-01-14,26250.0,4.92,5.32,0.40000000000000036,99.12999725341797,4.5,4626.2998046875,146414581.93743896,16485418.062561035
2026-01-15,26230.0,4.92,5.32,0.40000000000000036,99.31999969482422,4.5,4616.2998046875,145986785.97524855,16813214.024751455
2026-01-16,26230.0,4.92,5.32,0.40000000000000036,99.38999938964844,4.5,4588.39990234375,145104473.8974993,
2026-01-17,26230.0,4.92,5.32,0.40000000000000036,99.38999938964844,4.5,4588.39990234375,145104473.8974993,
2026-01-18,26230.0,4.92,5.32,0.40000000000000036,99.38999938964844,4.5,4588.39990234375,145104473.8974993,
2026-01-19,26235.0,4.92,5.32,0.40000000000000036,99.38999938964844,4.5,4588.39990234375,145132133.91921058,19867866.080789417
2026-01-20,26225.0,4.92,5.32,0.40000000000000036,98.63999938964844,4.5,4759.60009765625,150489850.96921206,14510149.030787945
2026-01-21,26264.0,4.92,5.32,0.40000000000000036,98.76000213623047,4.5,4831.7998046875,152999866.58827227,16200133.411727726
2026-01-22,26225.0,4.92,5.32,0.40000000000000036,98.36000061035156,4.5,4908.7998046875,155207272.85657594,13492727.143424064
2026-01-23,26267.0,4.92,5.32,0.40000000000000036,97.5999984741211,4.5,4976.2001953125,157590331.2918242,15709668.708175808
2026-01-24,26267.0,4.92,5.32,0.40000000000000036,97.5999984741211,4.5,4976.2001953125,157590331.2918242,16709668.708175808
2026-01-25,26267.0,4.92,5.32,0.40000000000000036,97.5999984741211,4.5,4976.2001953125,157590331.2918242,
