datetime,fed_rate,fed_change_pct
2026-02-19 14:19:31.920,3.75,0
2026-02-19 14:58:36.164,3.75,0
2026-02-19 15:17:13.399,3.75,0
2026-02-19 16:13:41.271,3.75,0
2026-02-19 16:39:39.544,3.75,0
2026-02-19 16:46:51.699,3.75,0
2026-02-19 17:27:44.720,3.75,0
2026-02-19 18:02:27.502,3.75,0
2026-02-19 18:22:47.737,3.75,0
2026-02-19 19:04:46.306,3.75,0
2026-02-19 19:37:48.937,3.75,0
2026-02-19 20:15:15.765,3.75,0
2026-02-19 20:36:17.911,3.75,0
2026-02-19 21:00:55.986,3.75,0
2026-02-19 21:37:57.135,3.75,0
2026-02-19 22:03:59.250,3.75,0
2026-02-19 22:44:05.141,3.75,0
2026-02-19 22:48:18.288,3.75,0
2026-02-19 23:33:36.424,3.75,0
2026-02-20 00:01:21.985,3.75,0
2026-02-20 00:40:32.982,3.75,0
2026-02-20 00:51:36.431,3.75,0
2026-02-20 01:25:40.423,3.75,0
2026-02-20 02:15:19.802,3.75,0
2026-02-20 02:21:11.150,3.75,0
2026-02-20 02:51:44.603,3.75,0
2026-02-20 03:28:55.163,3.75,0
2026-02-20 04:14:46.923,3.75,0
2026-02-20 04:25:23.909,3.75,0
2026-02-20 05:11:25.466,3.75,0
2026-02-20 05:37:57.079,3.75,0
2026-02-20 06:12:23.287,3.75,0
2026-02-20 06:25:25.135,3.75,0
2026-02-20 06:46:39.904,3.75,0
2026-02-20 07:24:11.966,3.75,0
2026-02-20 08:05:53.448,3.75,0
2026-02-20 08:16:16.425,3.75,0
2026-02-20 08:51:17.135,3.75,0
2026-02-20 09:18:39.641,3.75,0
2026-02-20 09:58:07.919,3.75,0
2026-02-20 10:21:01.222,3.75,0
2026-02-20 11:10:52.126,3.75,0
2026-02-20 11:38:39.445,3.75,0
2026-02-20 11:56:07.858,3.75,0
2026-02-20 12:28:53.736,3.75,0
2026-02-20 12:37:26.639,3.75,0
2026-02-20 12:56:29.231,3.75,0
2026-02-20 13:30:43.201,3.75,0
2026-02-20 13:59:24.077,3.75,0
2026-02-20 14:27:07.988,3.75,0
2026-02-20 15:15:21.293,3.75,0
2026-02-20 15:23:53.748,3.75,0
2026-02-20 16:07:35.358,3.75,0
2026-02-20 16:19:37.060,3.75,0
2026-02-20 16:48:44.912,3.75,0
2026-02-20 17:45:09.474,3.75,0
2026-02-20 18:04:44.221,3.75,0
2026-02-20 18:20:00.024,3.75,0
2026-02-20 19:00:53.111,3.75,0
2026-02-20 19:45:05.311,3.75,0
2026-02-20 20:12:45.781,3.75,0
2026-02-20 20:43:41.647,3.75,0
2026-02-20 21:00:23.154,3.75,0
2026-02-20 21:19:09.105,3.75,0
2026-02-20 22:13:14.104,3.75,0
2026-02-20 22:37:04.141,3.75,0
2026-02-20 22:56:38.466,3.75,0
2026-02-20 23:24:30.256,3.75,0
2026-02-20 23:53:26.538,3.75,0
2026-02-21 00:33:03.784,3.75,0
2026-02-21 01:01:02.028,3.75,0
2026-02-21 01:25:36.218,3.75,0
2026-02-21 02:01:28.650,3.75,0
2026-02-21 02:19:11.805,3.75,0
2026-02-21 02:46:43.317,3.75,0
2026-02-21 03:39:49.944,3.75,0
2026-02-21 03:46:50.819,3.75,0
2026-02-21 04:29:49.376,3.75,0
2026-02-21 04:46:43.105,3.75,0
2026-02-21 05:41:34.099,3.75,0
2026-02-21 05:46:15.854,3.75,0
2026-02-21 06:26:06.810,3.75,0
2026-02-21 07:15:40.467,3.75,0
2026-02-21 07:32:09.347,3.75,0
2026-02-21 08:15:46.584,3.75,0
2026-02-21 08:36:10.113,3.75,0
2026-02-21 08:55:55.896,3.75,0
2026-02-21 09:39:43.027,3.75,0
2026-02-21 09:47:16.733,3.75,0
2026-02-21 10:18:21.067,3.75,0
2026-02-21 11:02:22.811,3.75,0
2026-02-21 11:40:23.861,3.75,0
2026-02-21 12:03:22.437,3.75,0
2026-02-21 12:40:01.559,3.75,0
2026-02-21 12:47:54.967,3.75,0
2026-02-21 13:20:13.501,3.75,0
2026-02-21 14:15:18.172,3.75,0
2026-02-21 14:23:26.313,3.75,0
2026-02-21 15:15:03.844,3.75,0
2026-02-21 15:31:30.176,3.75,0
2026-02-21 16:08:44.156,3.75,0
2026-02-21 16:22:07.635,3.75,0
2026-02-21 17:12:04.724,3.75,0
2026-02-21 17:44:59.804,3.75,0
2026-02-21 17:51:31.846,3.75,0
2026-02-21 18:26:08.604,3.75,0
2026-02-21 18:55:34.828,3.75,0
2026-02-21 19:42:49.138,3.75,0
2026-02-21 19:51:54.323,3.75,0
2026-02-21 20:20:44.917,3.75,0
2026-02-21 21:09:08.823,3.75,0
2026-02-21 21:33:24.617,3.75,0
2026-02-21 22:01:02.807,3.75,0
2026-02-21 22:42:07.085,3.75,0
2026-02-21 23:06:24.441,3.75,0
2026-02-21 23:19:13.999,3.75,0
2026-02-22 00:12:48.062,3.75,0
2026-02-22 00:21:10.747,3.75,0
2026-02-22 00:51:48.003,3.75,0
2026-02-22 01:43:16.197,3.75,0
2026-02-22 01:58:44.243,3.75,0
2026-02-22 02:29:36.784,3.75,0
2026-02-22 03:05:54.846,3.75,0
2026-02-22 03:33:14.839,3.75,0
2026-02-22 03:57:59.841,3.75,0
2026-02-22 04:43:37.777,3.75,0
2026-02-22 04:53:30.964,3.75,0
2026-02-22 05:28:07.860,3.75,0
2026-02-22 06:02:27.512,3.75,0
2026-02-22 06:30:23.861,3.75,0
2026-02-22 06:53:33.973,3.75,0
2026-02-22 07:37:00.064,3.75,0
2026-02-22 07:54:08.233,3.75,0
2026-02-22 08:38:58.306,3.75,0
2026-02-22 08:51:42.316,3.75,0
2026-02-22 09:34:47.508,3.75,0
2026-02-22 09:52:53.621,3.75,0
2026-02-22 10:43:06.234,3.75,0
2026-02-22 11:09:42.745,3.75,0
2026-02-22 11:35:35.877,3.75,0
2026-02-22 12:07:06.218,3.75,0
2026-02-22 12:42:21.585,3.75,0
2026-02-22 12:48:17.953,3.75,0
2026-02-22 13:31:37.202,3.75,0
2026-02-22 13:35:22.992,3.75,0
2026-02-22 14:04:42.778,3.75,0
2026-02-22 14:40:19.222,3.75,0
2026-02-22 14:53:09.221,3.75,0
2026-02-22 15:41:46.306,3.75,0
2026-02-22 15:56:05.844,3.75,0
2026-02-22 16:36:10.170,3.75,0
2026-02-22 17:14:48.517,3.75,0
2026-02-22 17:33:48.997,3.75,0
2026-02-22 17:35:45.977,3.75,0
2026-02-22 17:48:43.155,3.75,0
2026-02-22 18:33:26.193,3.75,0
2026-02-22 18:49:11.152,3.75,0
2026-02-22 19:45:09.797,3.75,0
2026-02-22 19:53:38.169,3.75,0
2026-02-22 20:17:25.710,3.75,0
2026-02-22 21:15:13.197,3.75,0
2026-02-22 21:45:30.864,3.75,0
2026-02-22 22:09:00.017,3.75,0
2026-02-22 22:19:40.655,3.75,0
2026-02-22 23:07:52.459,3.75,0
2026-02-22 23:42:49.459,3.75,0
2026-02-23 00:11:11.971,3.75,0
2026-02-23 00:33:41.838,3.75,0
2026-02-23 01:04:24.198,3.75,0
2026-02-23 01:27:21.089,3.75,0
2026-02-23 02:12:06.448,3.75,0
2026-02-23 02:44:26.335,3.75,0
2026-02-23 03:05:16.804,3.75,0
2026-02-23 03:26:15.024,3.75,0
2026-02-23 03:49:11.295,3.75,0
2026-02-23 04:39:45.951,3.75,0
2026-02-23 05:10:57.912,3.75,0
2026-02-23 05:33:53.055,3.75,0
2026-02-23 06:15:12.042,3.75,0
2026-02-23 06:28:40.089,3.75,0
2026-02-23 07:01:30.389,3.75,0
2026-02-23 07:18:40.168,3.75,0
2026-02-23 07:48:13.562,3.75,0
2026-02-23 08:17:19.068,3.75,0
2026-02-23 08:46:41.189,3.75,0
2026-02-23 09:35:03.351,3.75,0
2026-02-23 10:13:39.809,3.75,0
2026-02-23 10:29:09.624,3.75,0
2026-02-23 10:47:10.830,3.75,0
2026-02-23 11:18:07.624,3.75,0
2026-02-23 11:49:39.878,3.75,0
2026-02-23 12:33:34.782,3.75,0
2026-02-23 12:54:55.761,3.75,0
2026-02-23 13:33:13.461,3.75,0
2026-02-23 14:15:38.860,3.75,0
2026-02-23 14:21:42.736,3.75,0
2026-02-23 15:15:15.501,3.75,0
2026-02-23 15:24:07.220,3.75,0
2026-02-23 16:08:33.677,3.75,0
2026-02-23 16:22:25.110,3.75,0
2026-02-23 16:59:15.796,3.75,0
2026-02-23 17:25:04.088,3.75,0
2026-02-23 17:50:09.414,3.75,0
2026-02-23 18:20:29.324,3.75,0
2026-02-23 19:03:40.886,3.75,0
2026-02-23 19:30:23.410,3.75,0
2026-02-23 20:12:19.310,3.75,0
2026-02-23 20:36:45.914,3.75,0
2026-02-23 20:46:18.750,3.75,0
2026-02-23 21:24:37.874,3.75,0
2026-02-23 21:59:59.285,3.75,0
2026-02-23 22:29:53.380,3.75,0
2026-02-23 23:06:56.948,3.75,0
2026-02-23 23:36:43.835,3.75,0
2026-02-23 23:56:38.105,3.75,0
2026-02-24 00:22:42.811,3.75,0
2026-02-24 01:11:26.969,3.75,0
2026-02-24 01:44:37.449,3.75,0
2026-02-24 02:09:21.521,3.75,0
2026-02-24 02:37:06.755,3.75,0
2026-02-24 03:12:50.272,3.75,0
2026-02-24 03:31:57.851,3.75,0
2026-02-24 04:16:26.541,3.75,0
2026-02-24 04:40:23.874,3.75,0
2026-02-24 05:09:53.932,3.75,0
2026-02-24 05:43:59.498,3.75,0
2026-02-24 06:12:18.000,3.75,0
2026-02-24 06:21:16.013,3.75,0
2026-02-24 06:57:33.392,3.75,0
2026-02-24 07:17:28.135,3.75,0
2026-02-24 08:09:19.092,3.75,0
2026-02-24 08:38:05.060,3.75,0
2026-02-24 08:53:54.147,3.75,0
2026-02-24 09:39:43.472,3.75,0
2026-02-24 09:50:41.019,3.75,0
2026-02-24 10:41:11.033,3.75,0
2026-02-24 11:01:22.110,3.75,0
2026-02-24 11:29:19.430,3.75,0
2026-02-24 12:11:02.986,3.75,0
2026-02-24 12:34:04.830,3.75,0
2026-02-24 12:53:56.491,3.75,0
2026-02-24 13:33:36.524,3.75,0
2026-02-24 13:52:04.159,3.75,0
2026-02-24 14:18:10.868,3.75,0
2026-02-24 14:56:34.212,3.75,0
2026-02-24 15:17:59.974,3.75,0
2026-02-24 15:52:40.254,3.75,0
2026-02-24 16:31:27.103,3.75,0
2026-02-24 16:59:03.206,3.75,0
2026-02-24 17:44:28.242,3.75,0
2026-02-24 17:52:55.926,3.75,0
2026-02-24 18:31:02.068,3.75,0
2026-02-24 18:37:26.239,3.75,0
2026-02-24 19:04:31.770,3.75,0
2026-02-24 19:28:41.927,3.75,0
2026-02-24 19:49:59.153,3.75,0
2026-02-24 20:41:18.768,3.75,0
2026-02-24 21:08:07.139,3.75,0
2026-02-24 21:38:10.317,3.75,0
2026-02-24 21:58:05.584,3.75,0
2026-02-24 22:28:44.267,3.75,0
2026-02-24 23:03:38.395,3.75,0
2026-02-24 23:45:48.033,3.75,0
2026-02-25 00:06:33.220,3.75,0
2026-02-25 00:16:43.051,3.75,0
2026-02-25 00:47:32.086,3.75,0
2026-02-25 01:37:06.267,3.75,0
2026-02-25 01:52:54.778,3.75,0
2026-02-25 02:21:43.645,3.75,0
2026-02-25 02:54:01.412,3.75,0
2026-02-25 03:35:31.793,3.75,0
2026-02-25 03:52:36.162,3.75,0
2026-02-25 04:37:41.949,3.75,0
2026-02-25 04:53:01.949,3.75,0
2026-02-25 05:30:42.651,3.75,0
2026-02-25 05:56:19.113,3.75,0
2026-02-25 06:41:47.957,3.75,0
2026-02-25 06:57:24.469,3.75,0
2026-02-25 07:41:35.133,3.75,0
2026-02-25 08:14:30.514,3.75,0
2026-02-25 08:25:51.892,3.75,0
2026-02-25 08:47:12.773,3.75,0
2026-02-25 09:33:00.700,3.75,0
2026-02-25 10:15:29.104,3.75,0
2026-02-25 10:33:40.951,3.75,0
2026-02-25 10:55:27.404,3.75,0
2026-02-25 11:25:38.610,3.75,0
2026-02-25 12:13:17.440,3.75,0
2026-02-25 12:18:20.954,3.75,0
2026-02-25 13:13:40.334,3.75,0
2026-02-25 13:23:46.254,3.75,0
2026-02-25 14:11:42.345,3.75,0
2026-02-25 14:38:17.392,3.75,0
2026-02-25 15:05:07.005,3.75,0
2026-02-25 15:17:24.254,3.75,0
2026-02-25 15:51:50.272,3.75,0
2026-02-25 16:44:00.549,3.75,0
2026-02-25 17:11:42.227,3.75,0
2026-02-25 17:35:39.683,3.75,0
2026-02-25 17:47:53.126,3.75,0
2026-02-25 18:34:27.276,3.75,0
2026-02-25 19:04:45.573,3.75,0
2026-02-25 19:29:07.915,3.75,0
2026-02-25 20:02:30.702,3.75,0
2026-02-25 20:25:50.119,3.75,0
2026-02-25 21:03:12.542,3.75,0
2026-02-25 21:16:24.117,3.75,0
2026-02-25 21:57:17.029,3.75,0
2026-02-25 22:25:21.866,3.75,0
2026-02-25 22:48:02.608,3.75,0
2026-02-25 23:35:38.576,3.75,0
2026-02-25 23:48:39.884,3.75,0
2026-02-26 00:18:46.455,3.75,0
2026-02-26 00:49:13.380,3.75,0
2026-02-26 01:24:25.307,3.75,0
2026-02-26 01:49:58.322,3.75,0
2026-02-26 02:44:40.963,3.75,0
2026-02-26 02:59:26.399,3.75,0
2026-02-26 03:31:15.914,3.75,0
2026-02-26 03:46:21.039,3.75,0
2026-02-26 04:26:03.284,3.75,0
2026-02-26 05:12:50.174,3.75,0
2026-02-26 05:43:51.145,3.75,0
2026-02-26 05:46:32.490,3.75,0
2026-02-26 06:19:11.076,3.75,0
2026-02-26 07:02:09.349,3.75,0
2026-02-26 07:42:16.462,3.75,0
2026-02-26 08:07:00.150,3.75,0
2026-02-26 08:17:03.233,3.75,0
2026-02-26 08:53:54.577,3.75,0
2026-02-26 09:39:00.056,3.75,0
2026-02-26 09:52:37.947,3.75,0
2026-02-26 10:38:23.900,3.75,0
2026-02-26 10:48:05.515,3.75,0
2026-02-26 11:35:30.468,3.75,0
2026-02-26 12:13:21.474,3.75,0
2026-02-26 12:36:13.986,3.75,0
2026-02-26 13:07:43.311,3.75,0
2026-02-26 13:29:34.287,3.75,0
2026-02-26 13:58:28.963,3.75,0
2026-02-26 14:42:49.081,3.75,0
2026-02-26 14:56:13.644,3.75,0
2026-02-26 15:17:20.892,3.75,0
2026-02-26 16:01:10.246,3.75,0
2026-02-26 16:17:49.643,3.75,0
2026-02-26 16:54:49.577,3.75,0
2026-02-26 17:28:33.617,3.75,0
2026-02-26 18:13:13.997,3.75,0
2026-02-26 18:32:41.601,3.75,0
2026-02-26 19:06:55.789,3.75,0
2026-02-26 19:36:17.394,3.75,0
2026-02-26 20:02:24.352,3.75,0
2026-02-26 20:24:36.524,3.75,0
2026-02-26 21:08:12.771,3.75,0
2026-02-26 21:18:51.598,3.75,0
2026-02-26 22:10:41.918,3.75,0
2026-02-26 22:39:58.560,3.75,0
2026-02-26 23:03:02.775,3.75,0
2026-02-26 23:18:52.370,3.75,0
2026-02-26 23:51:31.769,3.75,0
2026-02-27 00:45:06.789,3.75,0
2026-02-27 01:05:34.802,3.75,0
2026-02-27 01:09:20.255,3.75,0
2026-02-27 01:32:52.574,3.75,0
2026-02-27 01:58:30.043,3.75,0
2026-02-27 02:23:49.563,3.75,0
2026-02-27 03:03:42.824,3.75,0
2026-02-27 03:21:11.936,3.75,0
2026-02-27 04:02:44.478,3.75,0
2026-02-27 04:40:08.914,3.75,0
2026-02-27 05:05:08.966,3.75,0
2026-02-27 05:29:06.007,3.75,0
2026-02-27 05:59:42.707,3.75,0
2026-02-27 06:40:18.081,3.75,0
2026-02-27 06:57:39.774,3.75,0
2026-02-27 07:17:01.181,3.75,0
2026-02-27 08:13:41.224,3.75,0
2026-02-27 08:43:28.556,3.75,0
2026-02-27 09:11:01.943,3.75,0
2026-02-27 09:27:05.778,3.75,0
2026-02-27 09:53:12.485,3.75,0
2026-02-27 10:38:39.059,3.75,0
2026-02-27 10:48:05.688,3.75,0
2026-02-27 11:39:58.896,3.75,0
2026-02-27 12:03:31.065,3.75,0
2026-02-27 12:21:09.407,3.75,0
2026-02-27 13:03:04.358,3.75,0
2026-02-27 13:38:02.854,3.75,0
2026-02-27 14:03:05.116,3.75,0
2026-02-27 14:39:45.139,3.75,0
2026-02-27 15:01:21.790,3.75,0
2026-02-27 15:18:28.091,3.75,0
2026-02-27 15:55:08.373,3.75,0
2026-02-27 16:31:00.371,3.75,0
2026-02-27 16:49:33.274,3.75,0
2026-02-27 17:36:49.447,3.75,0
2026-02-27 18:01:33.844,3.75,0
2026-02-27 18:34:52.734,3.75,0
2026-02-27 18:48:48.135,3.75,0
2026-02-27 19:27:35.564,3.75,0
2026-02-27 20:06:21.775,3.75,0
2026-02-27 20:44:56.924,3.75,0
2026-02-27 21:14:25.549,3.75,0
2026-02-27 21:18:25.739,3.75,0
2026-02-27 22:08:11.845,3.75,0
2026-02-27 22:37:25.297,3.75,0
2026-02-27 22:48:01.333,3.75,0
2026-02-27 23:45:18.756,3.75,0
2026-02-28 00:08:31.722,3.75,0
2026-02-28 00:39:19.043,3.75,0
2026-02-28 00:54:00.440,3.75,0
2026-02-28 01:18:18.499,3.75,0
2026-02-28 02:05:19.649,3.75,0
2026-02-28 02:29:59.597,3.75,0
2026-02-28 03:01:53.181,3.75,0
2026-02-28 03:39:12.371,3.75,0
2026-02-28 04:04:04.617,3.75,0
2026-02-28 04:42:25.895,3.75,0
2026-02-28 05:15:48.610,3.75,0
2026-02-28 05:38:41.203,3.75,0
2026-02-28 06:05:36.376,3.75,0
2026-02-28 06:17:19.673,3.75,0
2026-02-28 06:51:54.587,3.75,0
2026-02-28 07:38:39.008,3.75,0
2026-02-28 07:59:16.586,3.75,0
2026-02-28 08:32:23.079,3.75,0
2026-02-28 08:56:54.131,3.75,0
2026-02-28 09:21:32.765,3.75,0
2026-02-28 09:52:10.896,3.75,0
2026-02-28 10:23:41.739,3.75,0
2026-02-28 11:06:32.822,3.75,0
2026-02-28 11:33:30.783,3.75,0
2026-02-28 12:08:42.313,3.75,0
2026-02-28 12:26:01.927,3.75,0
2026-02-28 12:48:59.283,3.75,0
2026-02-28 13:28:07.588,3.75,0
2026-02-28 13:58:15.158,3.75,0
2026-02-28 14:19:53.333,3.75,0
2026-02-28 15:02:26.518,3.75,0
2026-02-28 15:32:18.389,3.75,0
2026-02-28 16:12:28.044,3.75,0
2026-02-28 16:20:35.226,3.75,0
2026-02-28 16:58:30.737,3.75,0
2026-02-28 17:34:28.132,3.75,0
2026-02-28 18:14:19.781,3.75,0
2026-02-28 18:16:12.158,3.75,0
2026-02-28 19:02:57.771,3.75,0
2026-02-28 19:27:08.166,3.75,0
2026-02-28 20:05:39.603,3.75,0
2026-02-28 20:25:00.958,3.75,0
2026-02-28 20:59:31.778,3.75,0
2026-02-28 21:41:48.567,3.75,0
2026-02-28 22:04:18.253,3.75,0
2026-02-28 22:35:54.816,3.75,0
2026-02-28 22:50:40.322,3.75,0
2026-02-28 23:20:49.201,3.75,0
2026-02-28 23:35:47.685,3.75,0
2026-02-28 23:50:55.007,3.75,0
2026-03-01 00:19:04.846,3.75,0
2026-03-01 00:52:21.389,3.75,0
2026-03-01 01:21:52.848,3.75,0
2026-03-01 01:51:33.626,3.75,0
2026-03-01 02:29:25.316,3.75,0
2026-03-01 03:12:44.747,3.75,0
2026-03-01 03:16:44.090,3.75,0
2026-03-01 03:59:17.962,3.75,0
2026-03-01 04:19:20.383,3.75,0
2026-03-01 05:14:08.828,3.75,0
2026-03-01 05:25:12.595,3.75,0
2026-03-01 06:15:18.924,3.75,0
2026-03-01 06:30:41.602,3.75,0
2026-03-01 07:11:02.503,3.75,0
2026-03-01 07:25:12.444,3.75,0
2026-03-01 07:48:26.511,3.75,0
2026-03-01 08:16:53.836,3.75,0
2026-03-01 09:09:10.376,3.75,0
2026-03-01 09:29:39.476,3.75,0
2026-03-01 10:14:52.140,3.75,0
2026-03-01 10:33:13.417,3.75,0
2026-03-01 10:55:33.357,3.75,0
2026-03-01 11:18:09.750,3.75,0
2026-03-01 12:06:50.154,3.75,0
2026-03-01 12:31:34.269,3.75,0
2026-03-01 12:50:49.130,3.75,0
2026-03-01 13:25:19.227,3.75,0
2026-03-01 13:50:23.320,3.75,0
2026-03-01 14:42:07.315,3.75,0
2026-03-01 15:06:56.179,3.75,0
2026-03-01 15:42:02.920,3.75,0
2026-03-01 15:46:19.523,3.75,0
2026-03-01 16:22:30.705,3.75,0
2026-03-01 16:39:28.100,3.75,0
2026-03-01 16:55:09.130,3.75,0
2026-03-01 17:40:32.518,3.75,0
2026-03-01 18:10:43.144,3.75,0
2026-03-01 18:27:15.813,3.75,0
2026-03-01 18:28:24.023,3.75,0
2026-03-01 18:51:50.852,3.75,0
2026-03-01 19:16:38.300,3.75,0
2026-03-01 19:18:35.039,3.75,0
2026-03-01 19:35:36.864,3.75,0
2026-03-01 20:14:57.196,3.75,0
2026-03-01 20:33:26.481,3.75,0
2026-03-01 20:50:40.115,3.75,0
2026-03-01 21:28:00.125,3.75,0
2026-03-01 22:03:23.862,3.75,0
2026-03-01 22:19:03.439,3.75,0
2026-03-01 22:55:19.260,3.75,0
2026-03-01 23:33:28.404,3.75,0
2026-03-01 23:55:58.926,3.75,0
2026-03-02 00:26:51.265,3.75,0
2026-03-02 01:06:34.971,3.75,0
2026-03-02 01:32:37.305,3.75,0
2026-03-02 02:05:25.324,3.75,0
2026-03-02 02:20:22.835,3.75,0
2026-03-02 03:00:07.619,3.75,0
2026-03-02 03:26:30.156,3.75,0
2026-03-02 03:46:53.025,3.75,0
2026-03-02 04:17:53.238,3.75,0
2026-03-02 05:00:46.260,3.75,0
2026-03-02 05:27:55.546,3.75,0
2026-03-02 06:07:05.416,3.75,0
2026-03-02 06:44:53.970,3.75,0
2026-03-02 06:58:44.187,3.75,0
2026-03-02 07:23:05.678,3.75,0
2026-03-02 07:51:14.935,3.75,0
2026-03-02 08:27:56.079,3.75,0
2026-03-02 08:51:23.170,3.75,0
2026-03-02 09:30:52.961,3.75,0
2026-03-02 09:57:57.585,3.75,0
2026-03-02 10:29:22.402,3.75,0
2026-03-02 11:05:56.475,3.75,0
2026-03-02 11:20:36.147,3.75,0
2026-03-02 12:15:09.042,3.75,0
2026-03-02 12:38:00.435,3.75,0
2026-03-02 12:56:24.185,3.75,0
